Date-Time,SPYA192444000.U,SPYK172343000.U,SPYK172343500.U,SPYK172344000.U,SPYK172344500.U,SPYK172345000.U,SPYL152344000.U,SPYM192440000.U,SPYW032341000.U,SPYW172340000.U,SPYW172340500.U,SPYW172341000.U,SPYW172341500.U,SPYW172342000.U,SPYW172342200.U,SPYW172342500.U,SPYW172343000.U,SPYX152340000.U,SPYX152341000.U,SPYX152342000.U
2023-10-10T12:00:00.000000000-04,-0.0047863247863247915,-0.007567939456484263,-0.008608971454463155,-0.0094161958568737,-0.012867647058823373,-0.01151079136690647,-0.007388092133854718,0.017199017199017286,0.021164021164021163,0.02714932126696823,0.028673835125448077,0.028011204481792618,0.017353579175704903,0.020168067226890685,0.015128593040847349,0.015523932729624823,0.013930348258706315,0.027613412228796763,0.020862308762169768,0.01745877788554795
2023-10-10T13:00:00.000000000-04,-0.055288461538461564,-0.0639777468706536,-0.07685269899359559,-0.08825396825396825,-0.10186915887850467,-0.11695906432748548,-0.06707584392810162,0.04704463208685161,0.09793814432989678,0.0792951541850222,0.07291666666666674,0.0792349726775956,0.08297872340425538,0.08415841584158401,0.08482142857142838,0.08386277001270637,0.08635917566241402,0.05555555555555536,0.058503401360544105,0.06309751434034427
2023-10-10T14:00:00.000000000-04,-0.03344238458742266,-0.04043026706231456,-0.04900990099009894,-0.05230125523012552,-0.060228452751817096,-0.06633499170812596,-0.04043253408556646,0.02764976958525356,0.07511737089201875,0.04897959183673484,0.055016181229773364,0.05569620253164542,0.05500982318271119,0.05783866057838649,0.0534246575342463,0.05269320843091352,0.05234657039711199,0.03266787658802173,0.038610038610038755,0.0387038703870386
2023-10-10T15:00:00.000000000-04,-0.008633633633633675,-0.010819165378670781,-0.01194805194805193,-0.011747430249632873,-0.019845644983461974,-0.015957446808510745,-0.008317025440312986,-0.008978675645342271,-0.004347826086956386,-0.011673151750972832,-0.009202453987729897,-0.014388489208633226,-0.014897579143389184,-0.011527377521613813,-0.012987012987013102,-0.010000000000000009,-0.004284490145672559,-0.019264448336252293,-0.013647642679900596,-0.010398613518197486
2023-10-10T16:00:00.000000000-04,0.004547176960969956,0.004303599374021916,0.005265929436545358,0.004477611940298498,0.00790960451977396,0.009107468123861429,0.004455445544554459,-0.001129943502825026,-0.004329004329004182,0.0,-0.003095975232198178,-0.004842615012106699,-0.0018832391713746732,-0.0014513788098693414,-0.002617801047120616,-0.004459308807134965,-0.0034305317324184736,0.0,0.0,0.0
2023-10-11T09:00:00.000000000-04,-0.02460202604920403,0.034131031777167475,-0.014558232931726867,-0.02466525722339674,-0.018240343347639465,-0.010544815465729274,-0.012375059495478236,-0.005988023952095856,-0.010152284263959421,-0.021929824561403244,-0.007017543859649145,-0.013586956521739246,-0.008456659619450524,0.0,0.0,-0.006172839506172756,0.0057088487155088075,-0.007648183556405508,-0.0026990553306341925,-0.0009380863039399889
2023-10-11T10:00:00.000000000-04,-0.003338278931750871,-0.0015163002274450887,-0.004071246819338348,-0.008645533141210304,-0.013086150490730586,-0.017699115044247926,-0.005296100144439042,-0.0072289156626507145,-0.02051282051282055,-0.0089686098654711,-0.00706713780918744,-0.0055096418732780705,-0.00849256900212314,-0.006525285481239762,-0.004398826979472137,-0.006218905472636704,-0.007568590350047311,-0.0077071290944121795,-0.008119079837618504,-0.00469924812030087
2023-10-11T11:00:00.000000000-04,-0.03500931098696469,-0.04745634016704636,-0.05464759959141985,-0.06390704429920113,-0.07284768211920511,-0.08617594254937166,-0.0445304937076475,0.055825242718446466,0.1361256544502618,0.10859728506787336,0.09964412811387913,0.09972299168975063,0.09850107066381164,0.09523809523809534,0.09131075110456566,0.09011264080100134,0.08492366412213737,0.07378640776699008,0.07094133697135052,0.06610009442870624
2023-10-11T12:00:00.000000000-04,0.004242190512919297,0.0007961783439491832,0.004859611231101457,0.00929512006196731,0.014268727705112783,0.023483365949119595,0.005063291139240533,0.05632183908046007,0.13824884792626713,0.12244897959183665,0.11650485436893221,0.10075566750629728,0.08966861598440534,0.07796101949025491,0.07287449392712553,0.06789413118527055,0.05897887323943651,0.07775768535262229,0.06624203821656072,0.05501330967169493
2023-10-11T13:00:00.000000000-04,-0.01229350749135616,-0.010752688172043001,-0.01455525606468977,-0.023827824750192184,-0.028169014084507116,-0.03646833013435713,-0.017137096774193505,0.018498367791077053,0.04048582995951433,0.032727272727272716,0.04057971014492745,0.02961275626423676,0.03035714285714275,0.023513139695712226,0.025031289111389077,0.03222341568206222,0.019118869492934287,0.02684563758389258,0.02502979737783062,0.017632241813602123
2023-10-11T14:00:00.000000000-04,0.03970416504476448,0.04979757085020253,0.05257393209200445,0.061514195583596276,0.06642512077294693,0.06972111553784877,0.06123508043591097,-0.06944444444444431,-0.16666666666666652,-0.12631578947368405,-0.12885154061624648,-0.12747252747252746,-0.12110726643598624,-0.11725067385444743,-0.1146341463414634,-0.11006289308176087,-0.10024449877750619,-0.08415841584158423,-0.08974358974358965,-0.08374384236453203
2023-10-11T15:00:00.000000000-04,0.0385479041916168,0.055576997298340425,0.059374999999999956,0.06528189910979232,0.069082672706682,0.06890130353817514,0.045943304007820096,-0.08256880733944938,-0.16744186046511644,-0.14457831325301218,-0.14147909967845673,-0.1385390428211587,-0.13412228796844172,-0.12671755725190825,-0.123796423658872,-0.11896348645465249,-0.11060743427017228,-0.10649819494584822,-0.10102301790281343,-0.09139784946236551
2023-10-11T16:00:00.000000000-04,0.03251445086705207,0.04220183486238538,0.04825209256523855,0.05524475524475525,0.06382978723404253,0.07155322862129143,0.04067321178120609,-0.03495630461922594,-0.08938547486033532,-0.06572769953051638,-0.0674157303370786,-0.06997084548104937,-0.06802721088435393,-0.06631762652705075,-0.06436420722134994,-0.06283422459893051,-0.05918367346938791,-0.046277665995975936,-0.04667609618104673,-0.04523107177974428
2023-10-12T09:00:00.000000000-04,-0.06160458452722062,-0.07132459970887906,-0.09276347741622148,-0.10347222222222208,-0.11889596602972385,-0.13835376532399302,-0.07589079130032395,0.06028833551769308,0.14556962025316444,0.11458333333333348,0.1203319502074689,0.11935483870967722,0.1119402985074629,0.12068965517241348,0.11452991452991457,0.10982658959537561,0.11062431544359264,0.08405172413793083,0.086232980332829,0.08333333333333348
2023-10-12T10:00:00.000000000-04,0.02021357742181551,0.029030992546096535,0.0304324612920448,0.03408210689388058,0.037484885126964906,0.03651115618661249,0.02557673019057205,-0.04320987654321007,-0.09340659340659352,-0.0700934579439253,-0.07037037037037053,-0.0722543352601156,-0.07572383073496658,-0.07179487179487176,-0.07066052227342545,-0.07152145643693097,-0.06422924901185778,-0.05168986083499005,-0.05160390516039037,-0.049180327868852625
2023-10-12T11:00:00.000000000-04,0.003714710252600284,0.015993907083015957,0.017589239524056,0.019446522064322957,0.020954598370197974,0.017612524461839474,0.014655593551538892,-0.02570694087403591,-0.06060606060606055,-0.03015075376884424,-0.03984063745019906,-0.04037267080745355,-0.03855421686746996,-0.04036697247706422,-0.036363636363636376,-0.04038997214484663,-0.03386243386243393,-0.02935010482180289,-0.02794117647058847,-0.02238046795523918
2023-10-12T12:00:00.000000000-04,0.0011082379017361976,-0.006728971962616792,0.0005070993914806365,-0.0014619883040934978,-0.00227014755959154,-0.0038387715930903177,-0.0014416146083614523,0.007936507936507686,0.02580645161290329,0.020942408376963373,0.016597510373443924,0.019543973941367865,0.02015113350125941,0.013435700575815668,0.013769363166953541,0.008733624454148492,0.006578947368421018,0.006479481641468832,0.007575757575757791,0.005219206680584509
2023-10-12T13:00:00.000000000-04,-0.12532347504621077,-0.1696562032884903,-0.1860701576004069,-0.20925110132158597,-0.24118316268486906,-0.27063339731285996,-0.15477338476374158,0.24214659685863893,0.6062500000000002,0.446700507614213,0.4653061224489794,0.46178343949044565,0.45208845208845205,0.44150943396226405,0.43485617597292725,0.4252873563218391,0.40369967355821523,0.3269230769230771,0.3148425787106446,0.2981366459627328
2023-10-12T14:00:00.000000000-04,0.018604651162790642,0.025572005383580176,0.027465667915106184,0.03156917363045486,0.032786885245901676,0.03421052631578947,0.02162777461582266,-0.014752370916754298,-0.019379844961240233,0.0,-0.011142061281337101,-0.013071895424836666,-0.015280135823429464,-0.023498694516971286,-0.022405660377358694,-0.029145728643215962,-0.03095975232198145,-0.016155088852988664,-0.019362186788155045,-0.021513944223107484
2023-10-12T15:00:00.000000000-04,0.01323955316508063,0.02050610820244314,0.01751207729468618,0.013428827215756556,0.015827338129496438,0.002525252525252375,0.012770682953914703,-0.06021505376344105,-0.13888888888888895,-0.11387900355871872,-0.11614730878186974,-0.10491071428571441,-0.10086956521739132,-0.0943396226415093,-0.09002433090024309,-0.09015544041450774,-0.08173076923076916,-0.08072487644151571,-0.07242990654205594,-0.0654664484451718
2023-10-12T16:00:00.000000000-04,0.0032599837000815146,0.0077054794520547976,0.007104795737122416,0.011433597185575906,0.01276595744680864,0.00496277915632759,0.009320175438596312,-0.003444316877152853,-0.013953488372093092,-0.012145748987854144,-0.009646302250803984,-0.00757575757575768,-0.013565891472868241,-0.006006006006006093,-0.010752688172043001,-0.0045977011494251485,-0.0069930069930072,-0.005405405405405461,-0.006321112515802918,-0.007011393514461006
2023-10-13T09:00:00.000000000-04,0.03759110088224005,0.05217391304347818,0.05996758508914102,0.06619385342789585,0.08364544319600498,0.06911447084233258,0.03607214428857719,0.010869565217391353,-0.009852216748768683,0.0,-0.013468013468013518,-0.015957446808510523,-0.05405405405405417,-0.02893890675241162,-0.023188405797101463,-0.023485784919653807,-0.035004730368968895,-0.016666666666666607,-0.02233902759526951,-0.022263450834879572
2023-10-13T10:00:00.000000000-04,-0.13708260105448145,-0.09276729559748431,-0.11646373742721028,-0.14415781487101653,-0.15012106537530268,-0.1428571428571429,-0.11154408183146614,0.11222222222222222,0.49,0.32098765432098775,0.2996742671009771,0.31842105263157894,0.39560439560439553,0.26249999999999996,0.3234421364985163,0.2997481108312343,0.2913000977517106,0.2652671755725191,0.24864864864864855,0.23106060606060597
2023-10-13T11:00:00.000000000-04,-0.032613126783530344,-0.04761904761904767,-0.05140466228332319,-0.05071174377224197,-0.05974395448079661,-0.05303030303030298,-0.039517014270032846,0.11688311688311681,0.2441471571906355,0.22429906542056077,0.2124999999999999,0.20318725099601598,0.18867924528301905,0.1703703703703705,0.16479820627802688,0.15779283639883834,0.1382175226586102,0.1523378582202113,0.13991323210412165,0.12058371735791096
2023-10-13T12:00:00.000000000-04,0.030379746835442978,0.03641329085116074,0.04045512010113783,0.03842549203373946,0.04393939393939417,0.05093833780160839,0.033218785796105266,-0.02584670231729047,-0.06400000000000006,-0.035532994923857864,-0.040983606557377206,-0.04448105436573302,-0.04743083003952564,-0.05141657922350473,-0.04615384615384621,-0.05166666666666675,-0.0515191545574637,-0.02741514360313313,-0.03222748815165877,-0.030843043180260432
2023-10-13T13:00:00.000000000-04,-0.014326647564469996,-0.025956885173779143,-0.026219512195121975,-0.03158844765342961,-0.03483309143686508,-0.040712468193384255,-0.017728531855955465,0.049450549450549275,0.031339031339031376,0.04199475065616798,0.04710920770877958,0.050086355785837755,0.04979253112033177,0.05181918412348385,0.05544354838709675,0.054529463500439634,0.0557880055788007,0.05488621151271755,0.05180840664711628,0.05028328611898014
2023-10-13T14:00:00.000000000-04,-0.0029093931837074205,-0.0036231884057970065,-0.008793969849246186,-0.014925373134328401,-0.02714932126696823,-0.039787798408487896,-0.005646527385657851,-0.024411508282475847,-0.052341597796143224,-0.05025125628140703,-0.049079754601227044,-0.049261083743842304,-0.0446780551905388,-0.04493207941483801,-0.042065009560229516,-0.03916666666666668,-0.03764861294583888,-0.03168567807351075,-0.029712163416898862,-0.02895622895622907
2023-10-13T15:00:00.000000000-04,-0.007071547420964941,-0.011775362318840465,-0.017045454545454475,-0.02457466918714557,-0.030864197530864335,-0.030470914127423865,-0.01076487252124636,-0.009838998211091132,-0.04678362573099415,-0.026525198938991967,-0.030172413793103536,-0.03114186851211065,-0.020746887966805017,-0.005470459518599591,-0.018981018981018893,-0.012998266897746857,-0.010302197802197655,-0.003947368421052588,-0.008620689655172376,-0.005551700208188737
2023-10-13T16:00:00.000000000-04,-0.01653944020356224,-0.03264367816091962,-0.03112840466926059,-0.043689320388349495,-0.03721682847896435,-0.05747126436781613,-0.02034883720930225,0.017086330935251803,-0.002949852507374562,0.021917808219177992,0.019780219780219932,0.012173913043478368,0.008241758241758212,0.029933481152993213,0.013930348258706537,0.026200873362445476,0.02405498281786933,0.01984126984126977,0.018269230769230704,0.017349063150589927
2023-10-16T09:00:00.000000000-04,0.015488482922954683,0.025402201524132195,0.024705882352941355,0.029929577464788748,0.03309352517985609,0.023316062176165886,0.020277481323372593,-0.017689906347554407,-0.04782608695652146,-0.03956834532374098,-0.031791907514450934,-0.0367816091954023,-0.03068592057761721,-0.028208744710860212,-0.030612244897959218,-0.030701754385965008,-0.024680851063829667,-0.027243589743589758,-0.02540415704387977,-0.026186579378068786
2023-10-16T10:00:00.000000000-04,0.09707602339181287,0.12814173877214685,0.15428571428571414,0.1880851063829787,0.230235783633842,0.2896725440806045,0.1272822117892538,-0.09468085106382984,-0.2211981566820277,-0.1811320754716983,-0.18126888217522652,-0.1774580335731415,-0.1763602251407128,-0.1698389458272328,-0.16733067729083662,-0.16799091940976163,-0.16109154929577463,-0.1270627062706271,-0.1223277909738717,-0.12215669755686609
2023-10-16T11:00:00.000000000-04,-0.029119318181818232,-0.03871439006574151,-0.0425742574257425,-0.05003573981415299,-0.05941704035874429,-0.05847953216374269,-0.04585052728106376,0.04112808460634554,0.047337278106508895,0.04608294930875556,0.06691449814126393,0.058309037900874605,0.06864988558352403,0.06349206349206349,0.06698564593301426,0.07113543091655261,0.06940063091482651,0.06095238095238109,0.05729877216916779,0.05091258405379451
2023-10-16T12:00:00.000000000-04,-0.007312614259597949,-0.003418154196733636,-0.005681818181818121,-0.009022556390977488,-0.009535160905840279,-0.020618556701030855,-0.008165225744476534,-0.018099547511312264,-0.03389830508474578,-0.02643171806167388,-0.028070175438596467,-0.02754820936639113,-0.021505376344086113,-0.01827242524916939,-0.01799100449775115,-0.012804097311139628,-0.007897334649555554,-0.030575539568345356,-0.023285899094437346,-0.013748854262144894
2023-10-16T13:00:00.000000000-04,0.01730486008836518,0.024018299656881403,0.026998961578400982,0.02874432677760974,0.028880866425992746,0.025157232704402732,0.02130750605326881,-0.019630484988452657,-0.04678362573099415,-0.0365296803652968,-0.036363636363636265,-0.03966005665722394,-0.0353200883002206,-0.03735144312393901,-0.036641221374045685,-0.03901170351105321,-0.035964035964035856,-0.022263450834879572,-0.02384105960264893,-0.024253731343283347
2023-10-16T14:00:00.000000000-04,-0.003260869565217539,0.0003724394785846741,0.0005060728744941123,-0.0036710719530103075,-0.001168224299065157,-0.004089979550102374,-0.002844950213371167,-0.020023557126030656,-0.04907975460122693,-0.028436018957346154,-0.030188679245283012,-0.02359882005899705,-0.022883295194508158,-0.024604569420035083,-0.022187004754358197,-0.016260162601626105,-0.014522821576763545,-0.026565464895635604,-0.02170963364993217,-0.018181818181818188
2023-10-16T15:00:00.000000000-04,-0.030148928441699918,-0.029839612085043044,-0.037449392712550544,-0.04786450662739328,-0.052816901408450634,-0.07392197125256683,-0.038113387327298964,0.02043269230769229,0.06451612903225801,0.048780487804878314,0.05447470817120603,0.030211480362537957,0.03529411764705892,0.046846846846847034,0.03715670436187413,0.035862068965517135,0.04842105263157914,0.03522504892367917,0.02496532593619971,0.033138401559454245
2023-10-16T16:00:00.000000000-04,0.018345189067765055,0.02281515854601701,0.028647214854111258,0.01766513056835639,0.03750000000000009,0.03752759381898452,0.01523341523341526,-0.022274325908558157,-0.036809815950920144,-0.037209302325581395,-0.03717472118959131,-0.04610951008645536,-0.04260089686098678,-0.03626943005181349,-0.04461538461538461,-0.025367156208277675,-0.037223340040241526,-0.02285714285714291,-0.029569892473118142,-0.02367424242424243
2023-10-17T09:00:00.000000000-04,-0.0004185851820844855,0.04743833017077792,0.0006361323155217313,0.0019249278152069227,0.011235955056179803,0.00586510263929596,0.0022844089091946795,0.0030674846625764474,-0.009009009009008806,0.011111111111111294,0.00583090379008766,0.006849315068492956,0.0017605633802817433,0.006775067750677266,0.0012180267965893332,0.007299270072992803,0.004815409309791185,0.0015873015873015817,0.010227272727272751,0.002382843526608447
2023-10-17T10:00:00.000000000-04,0.0940386230058774,0.12891511575124803,0.15261813537675595,0.17988394584139256,0.19968051118210872,0.22287390029325516,0.12521539345203903,-0.10964467005076162,-0.21524663677130063,-0.1684981684981688,-0.17391304347826098,-0.18202247191011234,-0.1871750433275563,-0.18157543391188258,-0.18050541516245489,-0.17507723995880542,-0.16970658207771605,-0.14308176100628922,-0.13677130044843056,-0.13159968479117412
2023-10-17T11:00:00.000000000-04,0.08042895442359255,0.11218335343787711,0.12935323383084585,0.16078753076292052,0.19573901464713717,0.23501199040767395,0.1050484446710862,-0.08342857142857152,-0.18285714285714294,-0.1409691629955946,-0.1473684210526316,-0.14876033057851246,-0.14925373134328346,-0.14590163934426226,-0.14977973568281944,-0.14981273408239693,-0.1416267942583731,-0.1009174311926605,-0.10519480519480506,-0.10282074613284808
2023-10-17T12:00:00.000000000-04,-0.018807665010645902,-0.024954792043399565,-0.027450980392156765,-0.031161473087818803,-0.03674832962138086,-0.03508771929824561,-0.02352398523985233,0.007462686567164312,0.013986013986013957,0.01025641025641022,0.016460905349794164,0.012861736334405238,0.020050125313283207,0.02303262955854124,0.024179620034542326,0.02049780380673516,0.024526198439241753,0.012219959266802638,0.01741654571843232,0.015182186234817818
2023-10-17T13:00:00.000000000-04,-0.05922715781870702,-0.07897664071190214,-0.09104627766599593,-0.1046086320409656,-0.11587485515643092,-0.1336032388663968,-0.07379375591296133,0.12098765432098779,0.3310344827586207,0.25380710659898464,0.24291497975708531,0.23492063492063475,0.2334152334152333,0.2222222222222221,0.21996615905245354,0.20946915351506434,0.19239130434782625,0.1649899396378267,0.15549215406562045,0.14685314685314688
2023-10-17T14:00:00.000000000-04,-0.012672811059907807,-0.014481094127111849,-0.021040974529346612,-0.024390243902439046,-0.03137254901960784,-0.037296037296037365,-0.01630157921548636,0.007709251101321701,0.010362694300518172,0.008097165991903132,0.013029315960912058,0.010230179028132946,0.010000000000000009,0.015408320493066174,0.011142061281337101,0.01187648456057011,0.010968921389396424,0.01211072664359869,0.009900990099010132,0.012195121951219523
2023-10-17T15:00:00.000000000-04,0.057309941520467866,0.0717801476620179,0.08730158730158721,0.09296482412060292,0.10733695652173925,0.1143552311435525,0.06968278731149247,-0.06324972737186474,-0.1743589743589743,-0.12350597609561742,-0.1182108626198084,-0.11392405063291144,-0.11394891944990182,-0.1180030257186081,-0.11217510259917929,-0.11435239206534431,-0.11051212938005384,-0.08177172061328786,-0.08282582216808787,-0.08061749571183541
2023-10-17T16:00:00.000000000-04,-0.017336776097381046,-0.02065799540933433,-0.02456874019864097,-0.030581039755351758,-0.033169533169533194,-0.04148471615720517,-0.022330097087378653,0.01979045401629831,0.04968944099378869,0.03652968036529636,0.032727272727272716,0.034383954154727725,0.03340757238307357,0.03436426116838476,0.03245749613601223,0.031620553359683834,0.03441295546558698,0.020408163265305923,0.02393617021276584,0.022450888681010195
2023-10-18T09:00:00.000000000-04,0.0015854141894569018,0.003386960203217493,-0.0005851375073142595,0.0017528483786151128,0.0028860028860029363,0.010610079575596787,0.0015991471215353048,0.02774813233724638,0.06282722513089012,0.05577689243027906,0.053797468354430444,0.04962779156327568,0.04414587332053732,0.038461538461538325,0.0332446808510638,0.03302961275626415,0.02626970227670733,0.03678929765886263,0.030989272943980906,0.02434928631402178
2023-10-18T10:00:00.000000000-04,-0.046245059288537504,-0.0664128595600677,-0.08070175438596505,-0.09432314410480336,-0.09840810419681612,-0.11023622047244097,-0.06113769271664016,0.07261410788381739,0.15763546798029515,0.1283018867924528,0.12612612612612617,0.11764705882352944,0.11970534069981587,0.11714285714285722,0.11870967741935479,0.11147902869757198,0.11044520547945225,0.09208400646203563,0.09396751740139186,0.08538587848932666
2023-10-18T11:00:00.000000000-04,-0.0012463647694225255,0.0,0.00191693290734829,0.0009689922480620172,0.003231017770597866,0.005934718100890191,-0.0011376564277587597,-0.002892960462873795,0.0,0.02341137123745818,0.015999999999999792,0.010460251046025215,0.0032626427406199365,0.0012706480304955914,0.005773672055427337,0.0,0.0023112480739599928,0.0014727540500736325,-0.0010604453870625141,-0.0015082956259427904
2023-10-18T12:00:00.000000000-04,-0.03662089055347495,-0.04679691049522938,-0.05427841634738184,-0.06389157792836397,-0.07692307692307698,-0.07988165680473358,-0.04667046101309047,0.04628736740597872,0.13135593220338992,0.0915032679738561,0.086387434554974,0.08921161825726132,0.08780487804878034,0.08111533586818731,0.07798165137614688,0.07790927021696237,0.07055214723926384,0.06784660766961648,0.06595744680851046,0.05668934240362811
2023-10-18T13:00:00.000000000-04,0.025021570319240682,0.0342530922930544,0.03910991233985173,0.04127966976264186,0.04173913043478272,0.03858520900321549,0.030970815961882225,-0.05790441176470584,-0.15298507462686584,-0.10479041916167653,-0.10551558752997592,-0.10626185958254264,-0.10313901345291476,-0.09613130128956615,-0.09544008483563104,-0.09340659340659352,-0.0829756795422032,-0.07330567081604444,-0.07278165503489531,-0.06638115631691643
2023-10-18T14:00:00.000000000-04,-0.04775869291998325,-0.0678899082568808,-0.07582631237848347,-0.08811881188118798,-0.09682804674457435,-0.1141975308641976,-0.05946882217090077,0.03418803418803407,0.13716814159292068,0.10702341137123716,0.10427807486631013,0.10381355932203395,0.10833333333333339,0.10403120936280885,0.10082063305978894,0.101010101010101,0.09516380655226198,0.0807174887892379,0.07626208378088095,0.07328244274809137
2023-10-18T15:00:00.000000000-04,-0.04186866460996019,-0.06102362204724421,-0.06544686840253344,-0.0848748639825897,-0.10720887245841038,-0.12195121951219512,-0.05233990147783263,0.033913840513290605,0.05447470817120603,0.012012012012011963,0.03874092009685226,0.04588910133843216,0.05247376311844065,0.05164319248826299,0.06289978678038377,0.06489945155393051,0.06276747503566349,0.04137931034482767,0.04790419161676662,0.046197583511016216
2023-10-18T16:00:00.000000000-04,0.01460520310360569,0.019032921810699932,0.021513353115726996,0.02680652680652673,0.022132796780683917,0.023255813953488413,0.017983301220295456,-0.03217158176943691,-0.06463878326996197,-0.06249999999999989,-0.0658823529411765,-0.055762081784386686,-0.04817518248175179,-0.058165548098434106,-0.04703476482617597,-0.04732690622261171,-0.04616429056347593,-0.03499327052489898,-0.036644165863066624,-0.02969613259668502
2023-10-19T09:00:00.000000000-04,0.0018450184501843658,-0.006166495375128478,-0.01042442293373047,-0.016336056009334965,-0.02631578947368396,-0.027131782945736593,-0.012226512226512054,0.018604651162790642,0.03305785123966953,0.016181229773462924,0.015306122448979664,0.015904572564612085,0.02631578947368407,0.02278177458033559,0.01070663811563155,0.02889095992544255,0.017844396859386213,0.008498583569404916,0.011144883485308954,0.011477761836441891
2023-10-19T10:00:00.000000000-04,-0.042965061378659075,-0.10144181256436657,-0.0654574132492114,-0.12765957446808507,-0.1094420600858369,-0.14800000000000002,-0.06404269513008665,0.06940639269406401,0.18799999999999994,0.15974440894568698,0.3085714285714285,0.040707964601770064,0.2962328767123288,0.1609058402860548,0.2046979865771812,0.1914285714285715,0.16727272727272702,0.09817671809256656,0.2785547785547786,0.09503546099290783
2023-10-19T11:00:00.000000000-04,0.043005437469105345,0.05679862306368344,0.06244725738396628,0.07055630936227963,0.08212560386473422,0.07511737089201875,0.05958363244795417,-0.04095563139931746,-0.10437710437710424,-0.07713498622589543,-0.08423326133909281,-0.07809847198641784,-0.0779392338177014,-0.07597535934291588,-0.07613741875580315,-0.0780254777070063,-0.0760197775030903,-0.050761421319796995,-0.05090909090909079,-0.04857512953367871
2023-10-19T12:00:00.000000000-04,0.041232227488151585,0.06455142231947475,0.0626486915146709,0.07351077313054488,0.08803611738149009,0.07391304347826089,0.052989130434782705,-0.04880212954747121,-0.14126394052044633,-0.09009009009009006,-0.09198113207547187,-0.10018214936247716,-0.08595988538681953,-0.07924107142857151,-0.08140703517587933,-0.08017241379310347,-0.0755347593582888,-0.06283422459893051,-0.07109004739336489,-0.058543226684819705
2023-10-19T13:00:00.000000000-04,-0.06848072562358287,-0.09603658536585369,-0.10119047619047628,-0.11806375442739059,-0.16122448979591852,-0.17670682730923704,-0.08676092544987135,0.07714016933207901,0.21491228070175428,0.14521452145214497,0.14621409921671025,0.1448979591836732,0.12558869701726838,0.1253041362530416,0.11584699453551939,0.12064090480678624,0.11661807580174921,0.0942857142857143,0.08997955010224934,0.08092485549132955
2023-10-19T14:00:00.000000000-04,-0.07609756097560982,-0.11016949152542366,-0.12593828190158463,-0.14035087719298245,-0.14180929095354522,-0.13793103448275867,-0.09618104667609617,0.14086956521739147,0.36200716845878134,0.2578796561604586,0.25396825396825373,0.24424778761061927,0.23928077455048413,0.22365591397849438,0.21963070942662788,0.2127303182579563,0.18911917098445574,0.17295188556566976,0.16744621141253524,0.15215946843853811
2023-10-19T15:00:00.000000000-04,-0.012664907651714907,-0.0375079465988557,-0.04293893129770998,-0.05007824726134591,-0.06857142857142862,-0.07471264367816088,-0.019577133907595967,0.024464831804281273,0.005249343832021136,0.0045351473922901064,0.0108108108108107,0.011363636363636243,0.011160714285713969,0.02015775635407535,0.014331210191082855,0.020000000000000018,0.018448182311448624,0.019911504424778625,0.017585931254995968,0.01956271576524715
2023-10-19T16:00:00.000000000-04,-0.01873661670235549,-0.02572559366754623,-0.025922233300099906,-0.026490066225165254,-0.03353658536585358,-0.037267080745341685,-0.024038461538461564,0.04256908140403293,0.109375,0.08539325842696632,0.08348134991118994,0.08251748251748259,0.07557502738225641,0.07487091222030973,0.06780982073265784,0.06549628629304549,0.05617382087970335,0.054054054054053946,0.05168363351605332,0.04676056338028167
2023-10-20T09:00:00.000000000-04,-0.04958677685950408,-0.06968641114982588,-0.08732694355697557,-0.10990990990991001,-0.14141414141414144,-0.1597222222222222,-0.06481481481481477,0.018422991893883633,0.023622047244094446,0.015624999999999778,0.008695652173913215,0.026279391424619547,0.030237580993520252,0.041880341880341954,0.03215926493108734,0.03588039867109627,0.03430353430353428,0.016077170418006492,0.01933488012374318,0.025000000000000133
2023-10-20T10:00:00.000000000-04,-0.10116279069767453,-0.14800901577761083,-0.17488262910798125,-0.2068965517241379,-0.22924901185770763,-0.23140495867768596,-0.13303167420814488,0.11560693641618514,0.330788804071247,0.24507658643326025,0.22905982905982913,0.22281879194630871,0.20668058455114813,0.196574225122349,0.1924500370096225,0.18176020408163285,0.1668336673346693,0.1470588235294119,0.14123867069486407,0.1305990286022667
2023-10-20T11:00:00.000000000-04,0.012936610608020649,0.024713150926743088,0.019830028328611915,0.025575447570332477,0.02051282051282044,0.0,0.016718913270637348,-0.07119741100323607,-0.16826003824091795,-0.12302284710017564,-0.11682892906815023,-0.11050328227571138,-0.09930915371329885,-0.09442934782608692,-0.08787128712871262,-0.08086253369272234,-0.06903945111492282,-0.08775137111517373,-0.07493368700265246,-0.0677804295942721
2023-10-20T12:00:00.000000000-04,0.03437301082113309,0.05227077977720662,0.0664819944598336,0.07444168734491341,0.08955223880597041,0.10752688172043023,0.0491299897645856,-0.03628750872295894,-0.07852193995381063,-0.05835010060362189,-0.05845181674565547,-0.061500615006150006,-0.057859209257473565,-0.05860255447032314,-0.058503401360544216,-0.05702527924750145,-0.050878815911193365,-0.04709418837675361,-0.04454022988505746,-0.04205128205128206
2023-10-20T13:00:00.000000000-04,-0.0073710073710073765,-0.010577705451586539,-0.010389610389610393,-0.009237875288683584,0.0,0.01941747572815533,-0.0077821011673153695,-0.005083514887436524,-0.020050125313283207,-0.008528784648187404,-0.003361344537815225,-0.007863695937090354,-0.0010266940451745254,-0.0023923444976076125,-0.0014450867052022698,-0.0018703241895262623,0.0004875670404680399,-0.0031578947368420263,-0.0022556390977443996,0.0
